isbn10,NYT
62363603,1
143034758,1
374533555,1
375725601,1
307352153,1
762424168,1
385376715,1
031627688X,1
803741715,1
1419721372,1
399588175,1
62363603,1
812993543,1
1595586431,1
081298496X,1
393254593,1
080241270X,1
1400205875,1
1592408419,1
None,1
735289867,1
399185046,1
892969679,1
1878424319,1
1400205875,1
393254593,1
081298840X,1
62363603,1
1771642483,1
544272994,1
1338109065,1
1419723448,1
1594746036,1
545685400,1
1481479202,1
735289867,1
1501135910,1
1250085942,1
143125478,1
310759668,1
144947425X,1
765388111,1
1476738025,1
1594634025,1
62315005,1
761169083,1
1250058902,1
804172714,1
1250038820,1
62561200,1
698172620,1
62385453,1
None,1
1619634473,1
316315486,1
553496689,1
1250044650,1
62385437,1
310759668,1
1484705661,1
133813437X,1
159514188X,1
006231064X,1
763660655,1
385755910,1
1250126533,1
1939457599,1
1328683788,1
762447699,1
544609719,1
1452110581,1
1455567108,1
802124739,1
1451697724,1
345521099,1
718079183,1
393254593,1
1328683788,1
374273537,1
1501135910,1
718079183,1
1501141511,1
62494600,1
425285170,1
399588175,1
None,1
None,1
None,1
148471511X,1
037589988X,1
545935202,1
375869026,1
1423160924,1
1484746694,1
316349569,1
62662376,1
547577311,1
61992275,1
1416971718,1
1481409204,1
425285359,1
765388111,1
None,1
1476738025,1
385541201,1
62300547,1
62363603,1
399173595,1
1455540021,1
1627790624,1
375725601,1
081298496X,1
316274054,1
150114524X,1
62415832,1
1455539740,1
399588175,1
1455565385,1
62571370,1
1250058902,1
None,1
425285359,1
345459504,1
385541201,1
1627795952,1
1455540021,1
62300563,1
1439153809,1
62363611,1
1627790632,1
374533555,1
1501111108,1
544668251,1
544703391,1
316322423,1
110190416X,1
1426217013,1
143130609,1
62259296,1
1101984732,1
761169083,1
307408876,1
62561200,1
307476073,1
143109391,1
1617750255,1
761187480,1
1250075742,1
1101984562,1
1452128308,1
1455541559,1
1476762716,1
385344988,1
1579656471,1
761185739,1
030746489X,1
62409956,1
1623363586,1
1101903910,1
544854411,1
692597832,1
756686067,1
1338029991,1
786965606,1
1780671067,1
345531116,1
1455520691,1
399573976,1
385541198,1
385542364,1
62574329,1
1401216676,1
316259179,1
544750357,1
763672335,1
62300547,1
399173595,1
1627790624,1
718079183,1
393254593,1
1627790624,1
62300547,1
62494600,1
374273537,1
62645358,1
081298840X,1
62457713,1
544854411,1
1939457599,1
1476733503,1
425285170,1
399588175,1
1455565385,1
1501139886,1
1501117203,1
1421590158,1
1626923507,1
1421589591,1
1421580454,1
1421590565,1
553391860,1
1455589918,1
1101987995,1
451488024,1
765388103,1
1631409395,1
545540623,1
545326990,1
545132061,1
545813875,1
62363603,1
143034758,1
374533555,1
316017930,1
081298160X,1
1419721372,1
803741715,1
803736800,1
399255370,1
1419708457,1
399588175,1
62363603,1
812993543,1
1595586431,1
081298496X,1
393254593,1
080241270X,1
1400205875,1
1592408419,1
None,1
735289867,1
399185046,1
892969679,1
1878424319,1
1400205875,1
393254593,1
081298840X,1
62363603,1
1771642483,1
544272994,1
1338109065,1
1419723448,1
1481479202,1
1594746036,1
316201561,1
735289867,1
1501135910,1
1250085942,1
143125478,1
310759668,1
765388111,1
1476738025,1
144947425X,1
1594634025,1
62315005,1
761169083,1
1250058902,1
804172714,1
1250038820,1
62561200,1
1484719506,1
1616204869,1
006265313X,1
None,1
None,1
1484715764,1
62385437,1
310759668,1
553496689,1
1250044650,1
763660655,1
159514188X,1
375842209,1
006231064X,1
133813437X,1
1939457599,1
1250126533,1
1328683788,1
762447699,1
345547985,1
1452110581,1
1455567108,1
802124739,1
1451697724,1
345521099,1
718079183,1
393254593,1
1328683788,1
374273537,1
1501135910,1
718079183,1
1501141511,1
62494600,1
425285170,1
399588175,1
None,1
037589988X,1
None,1
1484719328,1
None,1
545935202,1
375869026,1
1484746694,1
1423160924,1
62377019,1
62662376,1
547577311,1
61992275,1
1481409204,1
1484712374,1
765388111,1
1476738025,1
None,1
345531116,1
385541201,1
62363611,1
62300547,1
62569031,1
1627790624,1
1455540005,1
375725601,1
081298496X,1
316274054,1
150114524X,1
62415832,1
1455539740,1
399588175,1
1455565385,1
62571370,1
1250058902,1
None,1
440337976,1
385541201,1
None,1
034554496X,1
62363611,1
62300563,1
,1
1455540021,1
1439153809,1
374533555,1
1501111108,1
544668251,1
544703391,1
316322423,1
110190416X,1
1426217013,1
143130609,1
62259296,1
1101984732,1
761169083,1
307408876,1
62561200,1
307476073,1
143109391,1
1617750255,1
761187480,1
1250075742,1
1101984562,1
1452128308,1
1455541559,1
1476762716,1
385344988,1
1579656471,1
761185739,1
030746489X,1
62409956,1
1623363586,1
1101903910,1
544854411,1
692597832,1
756686067,1
1338029991,1
786965606,1
1780671067,1
345531116,1
385541198,1
385542364,1
1455520691,1
316407097,1
141970947X,1
62574329,1
1401216676,1
763672335,1
544750357,1
62300547,1
62569031,1
1627790624,1
399173595,1
718079183,1
1627790624,1
62300547,1
62494600,1
374273537,1
62645358,1
081298840X,1
62457713,1
544854411,1
1939457599,1
1476733503,1
425285170,1
399588175,1
1455565385,1
1501139886,1
1501117203,1
1421589605,1
1421590158,1
1626923507,1
1421580365,1
1421589591,1
553391860,1
1455589918,1
1101987995,1
765388103,1
451488024,1
545540623,1
545326990,1
545132061,1
1603093001,1
1631409395,1
62363603,1
143034758,1
143915371X,1
374533555,1
1595586431,1
1419721372,1
052542850X,1
803741715,1
803736800,1
385376715,1
399588175,1
62363603,1
812993543,1
1595586431,1
081298496X,1
393254593,1
080241270X,1
1400205875,1
1592408419,1
None,1
735289867,1
399185046,1
892969679,1
1878424319,1
1400205875,1
393254593,1
081298840X,1
62363603,1
1771642483,1
544272994,1
1338099132,1
1419723448,1
1594746036,1
1481479202,1
316201561,1
735289867,1
1501135910,1
1250085942,1
143125478,1
310759668,1
765388111,1
1476738025,1
144947425X,1
1594634025,1
1455585335,1
761169083,1
1250058902,1
804172714,1
1250038820,1
62561200,1
62412388,1
62380966,1
None,1
553522337,1
1466867337,1
None,1
765379309,1
310759668,1
1250044650,1
553496689,1
375842209,1
763660655,1
159514188X,1
316013692,1
006231064X,1
1328683788,1
762447699,1
1250126533,1
1939457599,1
080241270X,1
1328683788,1
718079183,1
393254593,1
374273537,1
374533555,1
545935202,1
375869026,1
545581605,1
1484746694,1
316349569,1
316434728,1
765388111,1
1476738025,1
425284360,1
1942215568,1
62363603,1
62300547,1
62569031,1
1627790624,1
718079183,1
316433179,1
385542364,1
1455520691,1
385541198,1
345531116,1
62300547,1
62569031,1
1627790624,1
718079183,1
399185046,1
62363603,1
143034758,1
110191176X,1
374533555,1
1595586431,1
448489325,1
1419721372,1
803741715,1
385376715,1
803736800,1
62363603,1
1455540005,1
393254593,1
081298840X,1
374533555,1
1338099132,1
1419723448,1
1481479202,1
1594746036,1
64407667,1
1501135910,1
735289867,1
143125478,1
310759668,1
62677314,1
765388111,1
1476738025,1
144947425X,1
1501115073,1
1594634025,1
62348639,1
310759668,1
1250044650,1
1442472421,1
553496689,1
1328683788,1
762447699,1
080241270X,1
62457713,1
544609719,1
1328683788,1
718079183,1
393254593,1
374273537,1
374533555,1
545935202,1
375869026,1
62677314,1
1616205679,1
545581605,1
765388111,1
1476738025,1
316433179,1
None,1
None,1
62363603,1
62300547,1
1627790624,1
62569031,1
718079183,1
316433179,1
385542364,1
385541198,1
1455520691,1
425285049,1
62300547,1
1627790624,1
62569031,1
718079183,1
399185046,1
62363603,1
143034758,1
110191176X,1
307947904,1
1595586431,1
448489325,1
1481465597,1
1419721372,1
385376715,1
803736800,1
62363603,1
1455540005,1
393254593,1
081298840X,1
374533555,1
1338099132,1
1419723448,1
1594746036,1
1481479202,1
64407667,1
1501135910,1
735289867,1
143125478,1
310759668,1
62677314,1
765388111,1
1476738025,1
144947425X,1
1501115073,1
1101990473,1
62348639,1
1481442902,1
310759668,1
1250044650,1
553496689,1
1328683788,1
762447699,1
080241270X,1
544609719,1
62457713,1
1328683788,1
718079183,1
393254593,1
374273537,1
374533555,1
545935202,1
375869026,1
1484780981,1
1616205679,1
316349569,1
698411439,1
765388111,1
1476738025,1
316433179,1
964729237,1
62363603,1
62300547,1
1627790624,1
62569031,1
718079183,1
525954589,1
316433179,1
425285049,1
385542364,1
385541198,1
62300547,1
1627790624,1
62569031,1
718079183,1
399185046,1
62363603,1
143034758,1
110191176X,1
1595586431,1
307947904,1
448489325,1
1419721372,1
1481465597,1
803736800,1
385376715,1
62363603,1
1455540005,1
393254593,1
081298840X,1
374533555,1
1338099132,1
1419723448,1
1594746036,1
64407667,1
1481479202,1
1501135910,1
735289867,1
143125478,1
310759668,1
62677314,1
765388111,1
1476738025,1
144947425X,1
1501115073,1
964729237,1
62348639,1
1250095255,1
310759668,1
1250044650,1
1442472421,1
080241270X,1
762447699,1
1939457599,1
1328683788,1
62457713,1
1328683788,1
718079183,1
393254593,1
374273537,1
374533555,1
545935202,1
375869026,1
1616205679,1
1484780981,1
1484746694,1
1250123143,1
039360909X,1
765388111,1
1476738025,1
964729296,1
62363603,1
62300547,1
1627790624,1
143034758,1
718079183,1
039360909X,1
1250123119,1
316433179,1
385541198,1
525954589,1
62300547,1
1627790624,1
718079183,1
62569031,1
399185046,1
62363603,1
143034758,1
039333306X,1
014312885X,1
110191176X,1
448489325,1
62198653,1
1419721372,1
803736800,1
1481465597,1
62363603,1
1455540005,1
393254593,1
081298840X,1
374533555,1
62310690,1
1338099132,1
1419723448,1
316201561,1
1481479202,1
1501135910,1
735289867,1
143125478,1
310759668,1
62677314,1
1476738025,1
765388111,1
144947425X,1
964729237,1
038549081X,1
62348639,1
1250095255,1
1250079217,1
310759668,1
1250044650,1
080241270X,1
762447699,1
1939457599,1
62457713,1
544609719,1
718079183,1
1328683788,1
393254593,1
374273537,1
374533555,1
545935202,1
375869026,1
1616205679,1
1484780981,1
545581605,1
345541448,1
812995341,1
None,1
964729237,1
765388111,1
62300547,1
62363603,1
718090195,1
1627790624,1
718079183,1
812995341,1
039360909X,1
1250123119,1
034554143X,1
316433179,1
62300547,1
718090195,1
1627790624,1
718079183,1
1630060879,1
62363603,1
039333306X,1
143034758,1
525434690,1
425276198,1
1452152160,1
448489325,1
811877825,1
62198653,1
803736800,1
62363603,1
081298840X,1
1455540005,1
393254593,1
307889165,1
1338109065,1
1419723448,1
62310690,1
1481479202,1
1594746036,1
1501135910,1
143125478,1
735289867,1
62677314,1
310759668,1
1476738025,1
765388111,1
964729237,1
144947425X,1
038549081X,1
553496646,1
62348639,1
1250095255,1
62398946,1
310759668,1
762447699,1
080241270X,1
62457713,1
544609719,1
1328683788,1
718079183,1
1328683788,1
393254593,1
374273537,1
374533555,1
545935202,1
1616205679,1
375869026,1
1484780981,1
545581605,1
964729296,1
62371908,1
698138635,1
1476738025,1
765388111,1
62363603,1
62300547,1
1627790624,1
62464310,1
None,1
812995341,1
039360909X,1
1101966963,1
1250123119,1
034554143X,1
62300547,1
1627790624,1
62464310,1
399185046,1
1630060879,1
62363603,1
393354253,1
143034758,1
014312885X,1
525434690,1
811877825,1
1452152160,1
803736800,1
1419721372,1
399255370,1
62363603,1
081298840X,1
1455540005,1
393254593,1
307889165,1
1338109065,1
1419723448,1
62310690,1
1481479202,1
1594746036,1
1501135910,1
143125478,1
735289867,1
62677314,1
310759668,1
964729237,1
1476738025,1
425274861,1
144947425X,1
765388111,1
553496646,1
62348639,1
1250095255,1
1250044650,1
553496689,1
1501164589,1
762447699,1
1328684059,1
080241270X,1
62457713,1
718079183,1
1328683788,1
393254593,1
374273537,1
374533555,1
545935202,1
375869026,1
1616205679,1
1484780981,1
545581605,1
964729296,1
1476738025,1
1429960272,1
698138635,1
1420136070,1
804189765,1
62363603,1
62300547,1
1627790624,1
60929081,1
039360909X,1
812995341,1
1617732206,1
385542364,1
1250123119,1
804189765,1
62300547,1
1627790624,1
399185046,1
62464310,1
62363603,1
393354253,1
60929081,1
425276198,1
143034758,1
1452152160,1
811877825,1
385376715,1
316213888,1
399255370,1
62363603,1
081298840X,1
1455540005,1
393254593,1
307889165,1
1338099132,1
1419723448,1
545833175,1
62310690,1
1481479202,1
1501135910,1
143125478,1
735289867,1
62677314,1
310759668,1
964729237,1
1476738025,1
144947425X,1
425274861,1
1101883081,1
62498533,1
62348639,1
553496646,1
1250095255,1
316383449,1
1501164589,1
125011988X,1
762447699,1
080241270X,1
62457713,1
718079183,1
1328683788,1
393254593,1
374273537,1
374533555,1
545935202,1
375869026,1
1484780981,1
1616205679,1
1607749769,1
964729296,1
698195817,1
110188388X,1
698138635,1
1476738025,1
804189765,1
62300547,1
62363603,1
1627790624,1
393354253,1
110188388X,1
425281272,1
039360909X,1
812995341,1
735212171,1
804189765,1
62300547,1
1627790624,1
152473313X,1
081298840X,1
62363603,1
393354253,1
804190119,1
425276198,1
110191176X,1
811877825,1
1452152160,1
1492632910,1
385376715,1
399255370,1
62363603,1
081298840X,1
1455540005,1
393254593,1
307889165,1
1338099132,1
1419723448,1
448424967,1
62310690,1
316272620,1
1501135910,1
143125478,1
735289867,1
62677314,1
310759668,1
964729237,1
1476738025,1
144947425X,1
425274861,1
765388111,1
62498533,1
62348639,1
553496646,1
1501150669,1
1250095255,1
1501164589,1
762447699,1
1501139088,1
62457713,1
080241270X,1
1501164589,1
718079183,1
1328683788,1
374273537,1
393254593,1
545935202,1
1484780981,1
375869026,1
545581605,1
1484746694,1
964729296,1
1501150359,1
399575618,1
698138635,1
110198760X,1
62300547,1
1478976675,1
718081536,1
62363603,1
393354253,1
039957560X,1
110188388X,1
039360909X,1
1501150324,1
62436600,1
1478976675,1
62300547,1
804189765,1
1627790624,1
718079183,1
62363603,1
393354253,1
804190119,1
1250142202,1
110191176X,1
1452152160,1
385376715,1
1492632910,1
811877825,1
006219867X,1
62363603,1
081298840X,1
62316095,1
62464310,1
1455540021,1
1338132318,1
448424967,1
1419723448,1
1629722561,1
316272620,1
1501135910,1
399180850,1
143125478,1
735289867,1
1455543586,1
964729237,1
1476738025,1
144947425X,1
425274861,1
765388111,1
62498533,1
62348639,1
1501150669,1
1250095255,1
553496646,1
1607747308,1
1501164589,1
762447699,1
62457713,1
1401952534,1
1501164589,1
718079183,1
1328683788,1
374273537,1
393254593,1
545935202,1
1484780981,1
375869026,1
1629722561,1
545581605,1
62311190,1
964729237,1
399583947,1
698410076,1
553391976,1
393354253,1
62300547,1
None,1
62363603,1
393254224,1
62311158,1
399176616,1
553391968,1
039360909X,1
039957560X,1
62300547,1
393254224,1
1478976675,1
1627790624,1
804189765,1
393354253,1
62363603,1
804190119,1
307947904,1
143034758,1
385376715,1
006219867X,1
1452152160,1
399255370,1
1419708457,1
62363603,1
081298840X,1
62316095,1
62464310,1
1455540021,1
1338132318,1
1419723448,1
448424967,1
316272620,1
62310690,1
1501135910,1
399180850,1
143125478,1
735289867,1
1455543586,1
964729237,1
144947425X,1
1476738025,1
425274861,1
038549081X,1
62498533,1
62348639,1
553496646,1
1250095255,1
1501150669,1
006257129X,1
425286460,1
762447699,1
62457713,1
080241270X,1
1501164589,1
718079183,1
1328683788,1
374273537,1
393254593,1
545935202,1
375869026,1
1484780981,1
545581605,1
1616205679,1
316464147,1
964729237,1
698138635,1
62468855,1
1476738025,1
1250135796,1
393069354,1
804190119,1
62300547,1
62363603,1
316273880,1
62311158,1
039360909X,1
399176616,1
553391968,1
1250135796,1
62300547,1
1627790624,1
393254224,1
804190011,1
393354253,1
804190119,1
62363603,1
1250142202,1
143128094,1
1524766496,1
006219867X,1
385376715,1
62453181,1
399255370,1
62363603,1
081298840X,1
62316095,1
62464310,1
1455540021,1
1338132318,1
1419723448,1
316272620,1
448424967,1
1481479202,1
1501135910,1
399180850,1
143125478,1
735289867,1
1455543586,1
964729237,1
144947425X,1
1476738025,1
425274861,1
1455586501,1
62498533,1
316341681,1
553496646,1
149262246X,1
62348639,1
1455570249,1
762447699,1
62457713,1
1501163809,1
080241270X,1
1501164589,1
718079183,1
1328683788,1
374273537,1
393254593,1
545935202,1
375869026,1
545581605,1
1484780981,1
1616205679,1
698192982,1
316273880,1
698138635,1
1501131133,1
1466862629,1
1250135796,1
393069354,1
735213585,1
62300547,1
316468975,1
316273880,1
1501131117,1
451475194,1
125005625X,1
62311158,1
1250135796,1
735213585,1
316468975,1
62300547,1
62409700,1
393354253,1
62363603,1
804190119,1
143129678,1
1250142202,1
006219867X,1
399255370,1
385376715,1
1524766496,1
1452152160,1
62363603,1
081298840X,1
62316095,1
62464310,1
1455540021,1
1338132318,1
1419723448,1
316272620,1
1481479202,1
316349607,1
1501135910,1
399180850,1
143125478,1
735289867,1
1455543586,1
425274861,1
144947425X,1
964729237,1
1501173219,1
1476738025,1
62498533,1
1595147888,1
553496646,1
149262246X,1
62348639,1
1455570249,1
762447699,1
62457713,1
1626344191,1
080241270X,1
1501164589,1
718079183,1
1328683788,1
374273537,1
393254593,1
545935202,1
375869026,1
545581605,1
1484780981,1
1616205679,1
316464147,1
698138635,1
1250099587,1
1455536393,1
345511271,1
1250135796,1
393354253,1
62300547,1
62363603,1
162157637X,1
316273880,1
345511271,1
1501131117,1
1250099560,1
1455536377,1
1250135796,1
62300547,1
735213585,1
162157637X,1
1627790624,1
393354253,1
62363603,1
1400052181,1
804190119,1
143129678,1
385376715,1
006219867X,1
1452152160,1
399255370,1
803736800,1
62363603,1
081298840X,1
62316095,1
62464310,1
1455540021,1
1338132318,1
1419723448,1
1594749310,1
316272620,1
006238645X,1
1501135910,1
399180850,1
143125478,1
735289867,1
1455543586,1
144947425X,1
1501132954,1
1501173219,1
425274861,1
1476738025,1
1595147888,1
1524739626,1
62498533,1
62348639,1
1501150669,1
1455570249,1
62457713,1
762447699,1
080241270X,1
735222975,1
425286460,1
1501164589,1
718079183,1
1501163809,1
1328683788,1
375869026,1
545935202,1
545581605,1
1484780981,1
1616205679,1
1455586552,1
399574212,1
316464147,1
698138635,1
1476738025,1
553447092,1
1250120616,1
385534248,1
039333306X,1
1250135796,1
1455586560,1
316273880,1
399574190,1
345511271,1
1501131117,1
1250120616,1
553447084,1
1501158015,1
1250135796,1
385534248,1
039333306X,1
1400052181,1
62363603,1
1501132598,1
1400078458,1
385376715,1
1452126992,1
399255370,1
1510720839,1
803736800,1
62363603,1
1400052181,1
081298840X,1
62316095,1
62652419,1
1338099132,1
1419723448,1
1594749310,1
1481479202,1
763678880,1
804190011,1
1455596752,1
1101984406,1
1478971681,1
1501135910,1
144947425X,1
1501132954,1
1501173219,1
038549081X,1
1476738025,1
1595147888,1
62498533,1
1524739626,1
149262246X,1
62348639,1
1455570249,1
006242713X,1
1250130131,1
762447699,1
62457713,1
425286460,1
1501164589,1
718079183,1
1501163809,1
1328683788,1
375869026,1
545935202,1
545581605,1
1607749769,1
1616205679,1
399184589,1
1455586552,1
038549081X,1
316464147,1
812989422,1
1524732680,1
553447084,1
1501145037,1
1455596752,1
039333306X,1
399184570,1
1455586560,1
316273880,1
812989406,1
1501160761,1
1524732680,1
553447084,1
1250120616,1
1501145037,1
1250135796,1
039333306X,1
1400052181,1
62363603,1
1400078458,1
804190119,1
385376715,1
399255370,1
1452126992,1
803736800,1
1938298071,1
62363603,1
1400052181,1
081298840X,1
62316095,1
62652419,1
1338099132,1
1419723448,1
1594749310,1
545499089,1
786838655,1
804190011,1
1455596752,1
1101984406,1
1478971681,1
1501135910,1
038549081X,1
1501132954,1
144947425X,1
1250080401,1
1101883081,1
62498533,1
1595147888,1
553496646,1
1524739626,1
149262246X,1
1455570249,1
762447699,1
62457713,1
735211329,1
1250130131,1
425286460,1
1501164589,1
718079183,1
1501163809,1
1328683788,1
1484746422,1
375869026,1
148478555X,1
545935202,1
545581605,1
031655345X,1
735211213,1
1101883928,1
1455586552,1
038549081X,1
393609391,1
1524732680,1
553447084,1
385534248,1
62300547,1
316274038,1
735211205,1
110188391X,1
1455586560,1
399184570,1
393609391,1
1524732680,1
553447084,1
385534248,1
1250120616,1
039333306X,1
62363603,1
1400052181,1
804190119,1
1400078458,1
525428887,1
385376715,1
803736800,1
1452126992,1
399255370,1
62363603,1
1400052181,1
081298840X,1
62316095,1
62652419,1
1619634481,1
1338099132,1
1419723448,1
1250139333,1
1481430483,1
804190011,1
1455596752,1
1101984406,1
1478971681,1
1501135910,1
038549081X,1
144947425X,1
1501132954,1
1101883081,1
1476738025,1
62498533,1
1484780833,1
1524769800,1
1524739626,1
62348639,1
1455570249,1
62457713,1
762447699,1
080241270X,1
1607747308,1
425286460,1
1501164589,1
718079183,1
1501163809,1
1328683788,1
1484746422,1
375869026,1
545935202,1
545581605,1
1616205679,1
735211205,1
316274038,1
038549081X,1
1455586552,1
804178828,1
393609391,1
1524732680,1
553447084,1
1455540188,1
385534248,1
735211205,1
316274038,1
110188391X,1
1455586560,1
399184570,1
1524732680,1
393609391,1
553447084,1
1455540188,1
385534248,1
393354253,1
62363603,1
1400052181,1
804190119,1
375725601,1
385376715,1
525428887,1
451533461,1
1452126992,1
803736800,1
62363603,1
1400052181,1
081298840X,1
62316095,1
62652419,1
1419723448,1
1338099132,1
1619634481,1
545499089,1
1250139333,1
804190011,1
1455596752,1
1101984406,1
1478971681,1
1501135910,1
038549081X,1
1501132954,1
144947425X,1
1101883081,1
1501173219,1
62498533,1
399548602,1
1524769800,1
1524739626,1
1484780833,1
1455570249,1
62457713,1
762447699,1
080241270X,1
62194267,1
718079183,1
735211329,1
735222975,1
1328683788,1
1501111108,1
1484746422,1
375869026,1
545935202,1
545581605,1
1616205679,1
735211205,1
None,1
399593586,1
None,1
316274038,1
393609391,1
1524732680,1
804190119,1
1250114403,1
62300547,1
735211205,1
399593578,1
316274038,1
62390783,1
1455586560,1
393609391,1
1524732680,1
1250114403,1
62300547,1
544814614,1
804190119,1
393354253,1
62363603,1
1400052181,1
1501123599,1
385376715,1
525428887,1
1452126992,1
803736800,1
399255370,1
393609391,1
62363603,1
1400052181,1
081298840X,1
62316095,1
1419723448,1
1338099132,1
1619634481,1
545499089,1
1594749310,1
544814614,1
1455596752,1
145554227X,1
031655944X,1
143125478,1
038549081X,1
144947425X,1
1501132954,1
1101883081,1
1476738025,1
399548602,1
62498533,1
399171630,1
1524769800,1
553496689,1
1455570249,1
62457713,1
762447699,1
080241270X,1
544609719,1
718079183,1
735211329,1
735222975,1
1328683788,1
1501111108,1
1484746422,1
375869026,1
545935202,1
545581605,1
316381993,1
735211205,1
62473352,1
038549081X,1
031655345X,1
1455586552,1
393609391,1
1524732680,1
62300547,1
1250114403,1
385534248,1
735211205,1
62473352,1
399593578,1
316274038,1
1455586560,1
393609391,1
1524732680,1
1250114403,1
62300547,1
385534248,1
804190119,1
393354253,1
62363603,1
143122010,1
1400052181,1
385376715,1
525428887,1
1452126992,1
803736800,1
399255370,1
393609391,1
62363603,1
1400052181,1
081298840X,1
62316095,1
1419723448,1
1338099132,1
1484781287,1
545499089,1
1619634481,1
544814614,1
1455596752,1
145554227X,1
031655944X,1
143125478,1
038549081X,1
1501132954,1
144947425X,1
1101883081,1
1476738025,1
1442468408,1
316431311,1
62498533,1
399548602,1
1524769800,1
1455570249,1
62457713,1
762447699,1
1426216556,1
080241270X,1
718079183,1
735211329,1
735222975,1
1328683788,1
1501111108,1
375869026,1
1484746422,1
545935202,1
545581605,1
148473274X,1
1250123100,1
399184031,1
None,1
735211205,1
62388185,1
1455540412,1
316154725,1
393609391,1
1524732680,1
62300547,1
1250123070,1
735211205,1
62473352,1
399184015,1
399593578,1
1455540412,1
393609391,1
316154725,1
1524732680,1
62300547,1
804190119,1
143122010,1
393354253,1
62363603,1
1400052181,1
1524741728,1
385376715,1
525428887,1
803736800,1
1452126992,1
393609391,1
62363603,1
1400052181,1
081298840X,1
62316095,1
1419723448,1
1338099132,1
786838655,1
545499089,1
1484781287,1
544814614,1
1455596752,1
145554227X,1
031655944X,1
143125478,1
038549081X,1
1501132954,1
144947425X,1
1101883081,1
1501173219,1
1442468408,1
316431311,1
62498533,1
399548602,1
1524769800,1
1455570249,1
150113003X,1
62457713,1
762447699,1
080241270X,1
718079183,1
735211329,1
735222975,1
1328683788,1
1501111108,1
375869026,1
1484746422,1
148146003X,1
545935202,1
1616205679,1
385543050,1
1250123100,1
735211205,1
735217130,1
038549081X,1
1501155563,1
1455540412,1
393609391,1
316154725,1
1524732680,1
385543026,1
735211205,1
1250123070,1
62473352,1
1451687591,1
1501155563,1
1455540412,1
393609391,1
316154725,1
1524732680,1
804190119,1
393354253,1
62363603,1
1400052181,1
034554482X,1
1524741728,1
525428887,1
803736800,1
385376715,1
1452126992,1
393609391,1
62363603,1
1400052181,1
081298840X,1
62316095,1
545499089,1
1419723448,1
1338099132,1
1484781287,1
1594746036,1
544814614,1
1455596752,1
145554227X,1
031655944X,1
143125478,1
038549081X,1
1501132954,1
144947425X,1
1101883081,1
1501173219,1
425290336,1
1442468408,1
316431311,1
62498533,1
1524769800,1
1455570249,1
762447699,1
62457713,1
080241270X,1
1607747308,1
718079183,1
316017930,1
1501111108,1
1328683788,1
374533555,1
375869026,1
1484746422,1
545935202,1
1484746694,1
316349631,1
385543026,1
316375209,1
735215863,1
1250123100,1
038549081X,1
1478923083,1
1455540412,1
393609391,1
1501155563,1
62300547,1
385543026,1
316375195,1
735215863,1
735211205,1
62473352,1
1478923083,1
1455540412,1
393609391,1
1501155563,1
316154725,1
804190119,1
1608468909,1
62363603,1
393354253,1
074324754X,1
1524741728,1
375867139,1
525428887,1
385376715,1
803736800,1
393609391,1
62363603,1
62316095,1
081298840X,1
1400052181,1
545499089,1
1338099132,1
1419723448,1
1484781287,1
1594746036,1
544814614,1
143125478,1
145554227X,1
1501135910,1
031655944X,1
038549081X,1
1501132954,1
144947425X,1
1101883081,1
1501173219,1
1442468408,1
425290336,1
62498533,1
316431311,1
62380885,1
1455570249,1
62457713,1
762447699,1
080241270X,1
1607747308,1
718079183,1
316017930,1
1501111108,1
1328683788,1
374533555,1
375869026,1
1484746422,1
545935202,1
316349631,1
1484746694,1
385543026,1
553392751,1
345546784,1
316375209,1
038549081X,1
62300547,1
393609391,1
1455540412,1
1478923083,1
385534248,1
385543026,1
345545990,1
316375195,1
735211205,1
553392743,1
393609391,1
62300547,1
1455540412,1
1478923083,1
1501155563,1
074324754X,1
804190119,1
1608468909,1
393354253,1
62363603,1
1524741728,1
525428887,1
803736800,1
385376715,1
399255370,1
393609391,1
62363603,1
62316095,1
081298840X,1
1400052181,1
545499089,1
1338099132,1
1419723448,1
448450526,1
1484781287,1
544814614,1
143125478,1
145554227X,1
1501135910,1
031655944X,1
1501132954,1
038549081X,1
144947425X,1
1501173219,1
1101883081,1
425290336,1
1442468408,1
62498533,1
316431311,1
1524714682,1
62457713,1
762447699,1
1455570249,1
080241270X,1
1939457599,1
718079183,1
316017930,1
1501111108,1
1328683788,1
374533555,1
375869026,1
1484746422,1
545935202,1
545581605,1
997895810,1
385543026,1
1476789401,1
316553476,1
345531086,1
039959342X,1
62300563,1
1476773084,1
1250150183,1
393609391,1
1478923083,1
385543026,1
316273961,1
147678938X,1
345531086,1
039959342X,1
1476773084,1
62300547,1
393609391,1
1250150183,1
1478923083,1
1400052181,1
074324754X,1
804190119,1
393354253,1
62363603,1
1524741728,1
525428887,1
803736800,1
385376715,1
142319957X,1
393609391,1
62363603,1
62316095,1
081298840X,1
1400052181,1
545499089,1
059035342X,1
1419723448,1
448450526,1
1484781287,1
544814614,1
143125478,1
145554227X,1
1501135910,1
031655944X,1
1501132954,1
038549081X,1
144947425X,1
1101883081,1
1501173219,1
62498533,1
62493744,1
1442468408,1
425290336,1
1524714682,1
62457713,1
762447699,1
080241270X,1
1455570249,1
544609719,1
718079183,1
316017930,1
1501111108,1
1328683788,1
374533555,1
375869026,1
1484746422,1
545935202,1
997895810,1
148146003X,1
385543026,1
